image,prompt,method,mode,base_reward,top1_importance,mean_abs_importance,n_superpixels,deletion_auc,deletion_auc_random,insertion_auc,insertion_auc_random
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/07333fd0-370f-4d12-aca6-f9f6902a904f.jpg,"Here's a description of the image:

The image depicts a young woman with striking blue eyes and pastel-colored hair, styled in pigtails with white fluffy accessories, reminiscent of cat ears. Her hair is dyed with shades of blonde, pink, and lavender. She is positioned in what appears to be a retro diner setting, indicated by the presence of blinds and neon lights in the background.

The woman is holding a tall milkshake or sundae glass with both hands, the glass filled with a layered dessert. Her expression is contemplative, as she rests her chin on her fingers and looks directly at the viewer. There are streaks of light across the frame, creating a dreamlike or nostalgic effect. These light streaks, combined with the diner setting and her overall aesthetic, give the image a vintage and whimsical vibe. The lighting is moody, with some areas in shadow. The image has a slightly grainy texture, adding to the retro feel.",occlusion,black,9.5023,10.0045,2.3589,7,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/38db7466-3aae-453a-ab15-79135194dd8c.jpg,"The image presents a portrait of a smiling young woman against a vibrant blue background. She is fair-skinned with short, neat hair and is positioned in the center of the frame, her body facing forward. Her arms are raised and bent, with her hands resting behind her head, creating a relaxed and casual pose. 

She is wearing a blue and white floral-patterned dress that appears to be made of a light, airy fabric. The dress has short sleeves and a tie at the waist, cinching it slightly. Atop her head, perched on her hair, are a pair of white sunglasses.

Her expression is pleasant and inviting, her teeth showing in a warm smile. She has a wristwatch in a light blue or white colour on her left wrist. The blue backdrop is uniform and bright, providing a stark contrast to the woman and her clothing, which helps to emphasize her as the main subject. The overall impression is fresh, cheerful, and summery.",occlusion,gray,11.125,3.5776,1.1152,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/38db7466-3aae-453a-ab15-79135194dd8c.jpg,"The image presents a portrait of a smiling young woman against a vibrant blue background. She is fair-skinned with short, neat hair and is positioned in the center of the frame, her body facing forward. Her arms are raised and bent, with her hands resting behind her head, creating a relaxed and casual pose. 

She is wearing a blue and white floral-patterned dress that appears to be made of a light, airy fabric. The dress has short sleeves and a tie at the waist, cinching it slightly. Atop her head, perched on her hair, are a pair of white sunglasses.

Her expression is pleasant and inviting, her teeth showing in a warm smile. She has a wristwatch in a light blue or white colour on her left wrist. The blue backdrop is uniform and bright, providing a stark contrast to the woman and her clothing, which helps to emphasize her as the main subject. The overall impression is fresh, cheerful, and summery.",occlusion,mean,11.125,6.1171,2.098,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/38db7466-3aae-453a-ab15-79135194dd8c.jpg,"The image presents a portrait of a smiling young woman against a vibrant blue background. She is fair-skinned with short, neat hair and is positioned in the center of the frame, her body facing forward. Her arms are raised and bent, with her hands resting behind her head, creating a relaxed and casual pose. 

She is wearing a blue and white floral-patterned dress that appears to be made of a light, airy fabric. The dress has short sleeves and a tie at the waist, cinching it slightly. Atop her head, perched on her hair, are a pair of white sunglasses.

Her expression is pleasant and inviting, her teeth showing in a warm smile. She has a wristwatch in a light blue or white colour on her left wrist. The blue backdrop is uniform and bright, providing a stark contrast to the woman and her clothing, which helps to emphasize her as the main subject. The overall impression is fresh, cheerful, and summery.",occlusion,blur,11.125,5.5048,1.7857,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/38db7466-3aae-453a-ab15-79135194dd8c.jpg,"The image presents a portrait of a smiling young woman against a vibrant blue background. She is fair-skinned with short, neat hair and is positioned in the center of the frame, her body facing forward. Her arms are raised and bent, with her hands resting behind her head, creating a relaxed and casual pose. 

She is wearing a blue and white floral-patterned dress that appears to be made of a light, airy fabric. The dress has short sleeves and a tie at the waist, cinching it slightly. Atop her head, perched on her hair, are a pair of white sunglasses.

Her expression is pleasant and inviting, her teeth showing in a warm smile. She has a wristwatch in a light blue or white colour on her left wrist. The blue backdrop is uniform and bright, providing a stark contrast to the woman and her clothing, which helps to emphasize her as the main subject. The overall impression is fresh, cheerful, and summery.",occlusion,black,11.125,5.9181,1.9299,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/ef87eebb-9ac2-4e38-b8a5-f6977b585e6a.jpg,"The image captures a close-up of a dog's head, viewed from a slightly low angle, imparting a sense of height and stature to the animal. The dog's fur is a blend of light tan and white, particularly noticeable as a stripe down the center of its face. Its eyes, amber in color, are focused upwards and to the left, suggesting it is intently watching something just outside the frame.

The dog's mouth is slightly open, revealing its teeth and pink tongue, which adds a touch of playfulness to its expression. The nose is large and black, with visible texture, giving it a lifelike quality. The ears are floppy and hang down to the sides of its face, contributing to its gentle appearance.

The background is a soft, out-of-focus blend of green grass and dark foliage, indicating that the photo was taken outdoors. This backdrop contrasts with the dog's light fur, making it stand out. The overall lighting of the image is natural, casting soft shadows that define the dog's features and adding depth to the composition.",occlusion,gray,12.4951,4.7682,1.2331,4,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/ef87eebb-9ac2-4e38-b8a5-f6977b585e6a.jpg,"The image captures a close-up of a dog's head, viewed from a slightly low angle, imparting a sense of height and stature to the animal. The dog's fur is a blend of light tan and white, particularly noticeable as a stripe down the center of its face. Its eyes, amber in color, are focused upwards and to the left, suggesting it is intently watching something just outside the frame.

The dog's mouth is slightly open, revealing its teeth and pink tongue, which adds a touch of playfulness to its expression. The nose is large and black, with visible texture, giving it a lifelike quality. The ears are floppy and hang down to the sides of its face, contributing to its gentle appearance.

The background is a soft, out-of-focus blend of green grass and dark foliage, indicating that the photo was taken outdoors. This backdrop contrasts with the dog's light fur, making it stand out. The overall lighting of the image is natural, casting soft shadows that define the dog's features and adding depth to the composition.",occlusion,mean,12.4951,22.7765,5.7261,4,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/ef87eebb-9ac2-4e38-b8a5-f6977b585e6a.jpg,"The image captures a close-up of a dog's head, viewed from a slightly low angle, imparting a sense of height and stature to the animal. The dog's fur is a blend of light tan and white, particularly noticeable as a stripe down the center of its face. Its eyes, amber in color, are focused upwards and to the left, suggesting it is intently watching something just outside the frame.

The dog's mouth is slightly open, revealing its teeth and pink tongue, which adds a touch of playfulness to its expression. The nose is large and black, with visible texture, giving it a lifelike quality. The ears are floppy and hang down to the sides of its face, contributing to its gentle appearance.

The background is a soft, out-of-focus blend of green grass and dark foliage, indicating that the photo was taken outdoors. This backdrop contrasts with the dog's light fur, making it stand out. The overall lighting of the image is natural, casting soft shadows that define the dog's features and adding depth to the composition.",occlusion,blur,12.4951,8.0694,2.0441,4,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/ef87eebb-9ac2-4e38-b8a5-f6977b585e6a.jpg,"The image captures a close-up of a dog's head, viewed from a slightly low angle, imparting a sense of height and stature to the animal. The dog's fur is a blend of light tan and white, particularly noticeable as a stripe down the center of its face. Its eyes, amber in color, are focused upwards and to the left, suggesting it is intently watching something just outside the frame.

The dog's mouth is slightly open, revealing its teeth and pink tongue, which adds a touch of playfulness to its expression. The nose is large and black, with visible texture, giving it a lifelike quality. The ears are floppy and hang down to the sides of its face, contributing to its gentle appearance.

The background is a soft, out-of-focus blend of green grass and dark foliage, indicating that the photo was taken outdoors. This backdrop contrasts with the dog's light fur, making it stand out. The overall lighting of the image is natural, casting soft shadows that define the dog's features and adding depth to the composition.",occlusion,black,12.4951,22.7865,5.8942,4,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/b99bec61-94e5-41a1-a9f2-e8e276ab2d2b.jpg,"A cozy portrait shows a family: mother, father, and daughter. The daughter hugs her father around the neck while the mother embraces them both. They wear casual sweaters.",occlusion,gray,13.9473,7.282,2.5095,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/b99bec61-94e5-41a1-a9f2-e8e276ab2d2b.jpg,"A cozy portrait shows a family: mother, father, and daughter. The daughter hugs her father around the neck while the mother embraces them both. They wear casual sweaters.",occlusion,mean,13.9473,12.1178,4.916,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/b99bec61-94e5-41a1-a9f2-e8e276ab2d2b.jpg,"A cozy portrait shows a family: mother, father, and daughter. The daughter hugs her father around the neck while the mother embraces them both. They wear casual sweaters.",occlusion,blur,13.9473,10.0802,4.0157,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/b99bec61-94e5-41a1-a9f2-e8e276ab2d2b.jpg,"A cozy portrait shows a family: mother, father, and daughter. The daughter hugs her father around the neck while the mother embraces them both. They wear casual sweaters.",occlusion,black,13.9473,10.9864,4.4839,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/2f466312-a836-468a-b761-82fbe190b30a.jpg,A nude-shaped candle burns atop a rustic wooden slice with greenery.,occlusion,gray,12.4594,4.7695,4.7695,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/2f466312-a836-468a-b761-82fbe190b30a.jpg,A nude-shaped candle burns atop a rustic wooden slice with greenery.,occlusion,mean,12.4594,22.7379,22.7379,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/2f466312-a836-468a-b761-82fbe190b30a.jpg,A nude-shaped candle burns atop a rustic wooden slice with greenery.,occlusion,blur,12.4594,6.5198,6.5198,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/2f466312-a836-468a-b761-82fbe190b30a.jpg,A nude-shaped candle burns atop a rustic wooden slice with greenery.,occlusion,black,12.4594,22.7171,22.7171,1,,,,
